<86>May 16 02:38:20 userdel[3039998]: delete user 'rooter'
<86>May 16 02:38:20 userdel[3039998]: removed group 'rooter' owned by 'rooter'
<86>May 16 02:38:20 groupadd[3040005]: group added to /etc/group: name=rooter, GID=1253
<86>May 16 02:38:20 groupadd[3040005]: group added to /etc/gshadow: name=rooter
<86>May 16 02:38:20 groupadd[3040005]: new group: name=rooter, GID=1253
<13>May 16 02:38:30 rpmi: libraw-0.21.4-alt1 sisyphus+381532.100.1.1 1744570705 installed
<13>May 16 02:38:30 rpmi: libboost_log1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_fiber1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_coroutine1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_process1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libquadmath-devel-14-alt1 sisyphus+360995.300.1.1 1730139222 installed
<13>May 16 02:38:30 rpmi: libx265-199-3.5-alt1.1 sisyphus+277560.100.1.1 1625697230 installed
<13>May 16 02:38:30 rpmi: libnuma-devel-2.0.19-alt1 sisyphus+363830.100.1.1 1733131852 installed
<13>May 16 02:38:30 rpmi: libboost_charconv1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libhogweed6-3.10.1-alt1 sisyphus+372008.100.1.1 1738078259 installed
<13>May 16 02:38:30 rpmi: libgnutls30-3.8.9-alt1 sisyphus+380042.200.2.1 1743618110 installed
<13>May 16 02:38:30 rpmi: libngtcp2.16-1.12.0-alt1 sisyphus+382655.200.1.1 1745743462 installed
<13>May 16 02:38:30 rpmi: libngtcp2_crypto_gnutls8-1.12.0-alt1 sisyphus+382655.200.1.1 1745743462 installed
<13>May 16 02:38:30 rpmi: libOpenGL-7:1.7.0-alt1 sisyphus+330949.100.1.1 1696424893 installed
<13>May 16 02:38:30 rpmi: libGLES-7:1.7.0-alt1 sisyphus+330949.100.1.1 1696424893 installed
<13>May 16 02:38:30 rpmi: libboost_type_erasure1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_wave1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_atomic1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_contract1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_chrono1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libboost_timer1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:30 rpmi: libflif-0.4-alt1 sisyphus+343861.100.1.1 1711656717 installed
<13>May 16 02:38:30 rpmi: tinyxml-2.6.2-alt2 sisyphus+377029.100.1.1 1741248859 installed
<13>May 16 02:38:30 rpmi: libphysfs-3.2.0-alt1 sisyphus+350386.100.1.1 1717579239 installed
<13>May 16 02:38:30 rpmi: libnatspec-0.3.4-alt1 sisyphus+383650.100.1.1 1746817004 installed
<13>May 16 02:38:30 rpmi: rpm-macros-lua-1.5.2-alt1 sisyphus+315204.340.3.1 1692689366 installed
<13>May 16 02:38:30 rpmi: rpm-build-lua-0.5-alt2 sisyphus+373321.400.6.1 1740913177 installed
<13>May 16 02:38:30 rpmi: liblua5.4-5.4.7-alt2 sisyphus+357267.100.2.1 1739537004 installed
<13>May 16 02:38:30 rpmi: lua5.4-5.4.7-alt2 sisyphus+357267.100.2.1 1739537004 installed
<13>May 16 02:38:30 rpmi: libSDL2-2.32.6-alt1 sisyphus+383337.100.1.1 1746466019 installed
<13>May 16 02:38:30 rpmi: libxshmfence-1.3.2-alt1 sisyphus+311428.400.1.1 1670577525 installed
<13>May 16 02:38:30 rpmi: libsensors3-3.6.0-alt4 sisyphus+366234.100.1.1 1734814779 installed
<13>May 16 02:38:30 rpmi: libspirv-tools0-1:2025.2-alt0.1.rc2 sisyphus+383827.500.1.1 1746996673 installed
<13>May 16 02:38:30 rpmi: llvm19.1-filesystem-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 02:38:30 rpmi: llvm19.1-polly-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 02:38:30 rpmi: libedit3-3.1.20250104-alt1 sisyphus+384216.200.2.1 1747315147 installed
<13>May 16 02:38:30 rpmi: llvm19.1-gold-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 02:38:33 rpmi: llvm19.1-libs-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 02:38:33 rpmi: libwayland-client-1.23.1-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 02:38:33 rpmi: libpciaccess-1:0.18.1-alt1 sisyphus+343583.300.1.1 1711440789 installed
<13>May 16 02:38:33 rpmi: libdrm-1:2.4.124-alt2 sisyphus+377609.100.1.1 1741680389 installed
<13>May 16 02:38:33 rpmi: libgbm-4:25.0.6-alt1 sisyphus+384218.100.1.2 1747317088 installed
<13>May 16 02:38:33 rpmi: cmake-modules-4.0.1-alt1 sisyphus+382689.100.1.1 1745786887 installed
<13>May 16 02:38:33 rpmi: librhash-1.3.5-alt3 sisyphus+286141.40.2.1 1632982456 installed
<13>May 16 02:38:33 rpmi: publicsuffix-list-dafsa-20250416-alt1 sisyphus+381887.100.1.1 1744900874 installed
<13>May 16 02:38:33 rpmi: libpsl-0.21.5-alt1 sisyphus+338474.100.1.1 1705684769 installed
<13>May 16 02:38:33 rpmi: libnghttp3.9-1.9.0-alt1 sisyphus+382655.100.1.1 1745743397 installed
<13>May 16 02:38:33 rpmi: libnghttp2-1.65.0-alt1 sisyphus+377060.100.1.1 1741259309 installed
<13>May 16 02:38:33 rpmi: openldap-common-2.6.9-alt2 sisyphus+367501.300.4.1 1735841751 installed
<13>May 16 02:38:33 rpmi: libntlm-1.5-alt2 sisyphus+379810.500.4.1 1743501147 installed
<13>May 16 02:38:33 rpmi: libidn-1.37-alt2 sisyphus+300849.100.1.1 1653769687 installed
<13>May 16 02:38:33 rpmi: rpm-macros-cmake-4.0.0-alt1 sisyphus+380707.100.1.1 1744023402 installed
<13>May 16 02:38:33 rpmi: libboost_program_options1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:33 rpmi: libboost_math_tr1l1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:33 rpmi: libboost_math_tr1f1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:33 rpmi: libboost_math_tr11.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:33 rpmi: libboost_math_c99l1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:33 rpmi: libboost_math_c99f1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:33 rpmi: libboost_math_c991.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:34 rpmi: libicu76-1:7.6.1-alt1 sisyphus+375553.100.1.1 1740138060 installed
<13>May 16 02:38:34 rpmi: libboost_locale1.86.0-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:34 rpmi: rpm-macros-mpi-selector-1.0.3-alt4 sisyphus+299671.100.1.1 1651928220 installed
<13>May 16 02:38:34 rpmi: tcsh-6.20.00-alt4 sisyphus+328733.200.1.1 1693865584 installed
<13>May 16 02:38:34 rpmi: mpi-selector-1.0.3-alt4 sisyphus+299671.100.1.1 1651928220 installed
<13>May 16 02:38:34 rpmi: libibumad-53.0-alt1 sisyphus+356308.40.1.1 1724931339 installed
<13>May 16 02:38:34 rpmi: libibmad-53.0-alt1 sisyphus+356308.40.1.1 1724931339 installed
<13>May 16 02:38:34 rpmi: libibnetdisc-53.0-alt1 sisyphus+356308.40.1.1 1724931339 installed
<13>May 16 02:38:34 rpmi: libpci-3.13.0-alt1 sisyphus+350694.100.1.1 1717993339 installed
<13>May 16 02:38:34 rpmi: pciids-20250508-alt1 sisyphus+383607.100.1.1 1746722444 installed
<13>May 16 02:38:34 rpmi: pciutils-3.13.0-alt1 sisyphus+350694.100.1.1 1717993339 installed
<13>May 16 02:38:34 rpmi: libnl-common-3.11.0-alt1 sisyphus+363620.100.1.1 1732864957 installed
<13>May 16 02:38:34 rpmi: libnl3-3.11.0-alt1 sisyphus+363620.100.1.1 1732864957 installed
<13>May 16 02:38:34 rpmi: libibverbs-53.0-alt1 sisyphus+356308.40.1.1 1724931339 installed
<13>May 16 02:38:34 rpmi: librdmacm-53.0-alt1 sisyphus+356308.40.1.1 1724931339 installed
<13>May 16 02:38:34 rpmi: openmpi-2.1.6.0.6.g610e3-alt1 sisyphus+361476.300.3.1 1730494465 installed
