<86>May 16 05:20:00 userdel[1824548]: delete user 'rooter'
<86>May 16 05:20:00 userdel[1824548]: removed group 'rooter' owned by 'rooter'
<86>May 16 05:20:00 userdel[1824548]: removed shadow group 'rooter' owned by 'rooter'
<86>May 16 05:20:00 groupadd[1824600]: group added to /etc/group: name=rooter, GID=1820
<86>May 16 05:20:00 groupadd[1824600]: group added to /etc/gshadow: name=rooter
<86>May 16 05:20:00 groupadd[1824600]: new group: name=rooter, GID=1820
<13>May 16 05:20:14 rpmi: python3-module-packaging-25.0-alt1 sisyphus+382195.100.1.1 1745223121 installed
<13>May 16 05:20:14 rpmi: libogg-1.3.5-alt1 sisyphus+278100.3400.1.1 1626058929 installed
<13>May 16 05:20:14 rpmi: libgudev-1:238-alt1 sisyphus+324364.100.1.1 1688646144 installed
<13>May 16 05:20:14 rpmi: libglvnd-7:1.7.0-alt1 sisyphus+330949.100.1.1 1696424893 installed
<13>May 16 05:20:14 rpmi: libOpenGL-7:1.7.0-alt1 sisyphus+330949.100.1.1 1696424893 installed
<13>May 16 05:20:14 rpmi: libwayland-server-1.23.1-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 05:20:14 rpmi: xorg-proto-devel-2024.1-alt1 sisyphus+343583.40.1.1 1711440649 installed
<13>May 16 05:20:14 rpmi: libnettle8-3.10.1-alt1 sisyphus+372008.100.1.1 1738078259 installed
<13>May 16 05:20:14 rpmi: libvorbis-1.3.7-alt1 sisyphus+275738.100.1.1 1624751601 installed
<13>May 16 05:20:14 rpmi: libwayland-egl-4:18.1.0-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 05:20:14 rpmi: qt6-webengine-common-6.8.2-alt3 sisyphus+376290.16040.24.2 1745394703 installed
<13>May 16 05:20:14 rpmi: python3-module-more-itertools-10.6.0-alt1 sisyphus+369595.100.2.1 1737017267 installed
<13>May 16 05:20:14 rpmi: libpython3-3.12.10-alt1 sisyphus+381757.100.1.1 1744802808 installed
<13>May 16 05:20:14 rpmi: libnspr-1:4.35-alt1 sisyphus+308164.100.1.1 1665397040 installed
<13>May 16 05:20:14 rpmi: libICE-1.1.1-alt1 sisyphus+311428.500.1.1 1670577555 installed
<13>May 16 05:20:14 rpmi: libopenblas-0.3.29-alt2 sisyphus+373279.100.1.1 1738760159 installed
<13>May 16 05:20:14 rpmi: libtalloc-1:2.4.2-alt1 sisyphus+342425.200.8.1 1714749074 installed
<13>May 16 05:20:14 rpmi: libxslt-1.1.39-alt1 sisyphus+349406.100.1.1 1716751806 installed
<13>May 16 05:20:14 rpmi: perl-HTTP-Date-6.06-alt1 sisyphus+324527.100.1.1 1688834564 installed
<13>May 16 05:20:14 rpmi: perl-XML-NamespaceSupport-1.12-alt1 1491296348 installed
<13>May 16 05:20:14 rpmi: libserd-0.32.4-alt1 sisyphus+370586.200.1.1 1737371865 installed
<13>May 16 05:20:14 rpmi: libtdb-1.4.10-alt1 sisyphus+342425.100.8.1 1714748986 installed
<13>May 16 05:20:14 rpmi: libgsm-1.0.22-alt1 sisyphus+381615.100.1.1 1744646649 installed
<13>May 16 05:20:14 rpmi: libSDL2-2.32.6-alt1 sisyphus+383337.100.1.1 1746466019 installed
<13>May 16 05:20:14 rpmi: libraw1394-11-2.1.2-alt1 sisyphus+278262.100.1.1 1626081867 installed
<13>May 16 05:20:14 rpmi: libfribidi-1.0.16-alt1 sisyphus+358393.100.1.1 1727333692 installed
<13>May 16 05:20:14 rpmi: libidn2-2.3.7-alt1 sisyphus+339505.100.1.2 1706718968 installed
<13>May 16 05:20:15 rpmi: libtevent-0.16.1-alt1 sisyphus+342425.400.8.1 1714749143 installed
<13>May 16 05:20:15 rpmi: libSM-1.2.4-alt1 sisyphus+312057.200.1.1 1671526916 installed
<13>May 16 05:20:15 rpmi: libnss-3.111-alt1 sisyphus+383903.100.1.1 1747058327 installed
<13>May 16 05:20:15 rpmi: python3-module-jaraco.functools-4.1.0-alt1.1 sisyphus+376369.24200.10.1 1746632566 installed
<13>May 16 05:20:15 rpmi: libavahi-0.8-alt5 sisyphus+370646.100.1.1 1737385841 installed
<13>May 16 05:20:15 rpmi: libyuv-0.0.1874-alt1 sisyphus+326054.40.2.1 1690679392 installed
<13>May 16 05:20:15 rpmi: qt6-connectivity-common-6.8.2-alt1 sisyphus+374507.1700.8.2 1739835679 installed
<13>May 16 05:20:15 rpmi: qt6-tools-common-6.8.2-alt2 sisyphus+377512.100.1.1 1741606507 installed
<13>May 16 05:20:15 rpmi: qt6-positioning-common-6.8.2-alt1 sisyphus+374507.2000.8.2 1739835811 installed
<13>May 16 05:20:15 rpmi: python3-module-attrs-25.3.0-alt1 sisyphus+378700.100.1.1 1742472992 installed
<13>May 16 05:20:15 rpmi: libxxhash-0.8.2-alt1 sisyphus+336514.200.7.1 1702672118 installed
<13>May 16 05:20:15 rpmi: wayland-devel-1.23.1-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 05:20:15 rpmi: libwayland-client-devel-1.23.1-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 05:20:15 rpmi: libspeechd2-0.12.1-alt1 sisyphus+383909.100.2.1 1747071248 installed
<13>May 16 05:20:15 rpmi: libts0-1.22-alt3 sisyphus+278442.100.1.2 1626216676 installed
<13>May 16 05:20:15 rpmi: libmtdev-1.1.6-alt1 sisyphus+278361.100.1.1 1626091644 installed
<13>May 16 05:20:15 rpmi: libevdev-1.13.4-alt1 sisyphus+379223.100.1.1 1742909304 installed
