<86>May 16 05:23:33 userdel[1812588]: delete user 'rooter'
<86>May 16 05:23:33 userdel[1812588]: removed group 'rooter' owned by 'rooter'
<86>May 16 05:23:33 userdel[1812588]: removed shadow group 'rooter' owned by 'rooter'
<86>May 16 05:23:33 groupadd[1812615]: group added to /etc/group: name=rooter, GID=1853
<86>May 16 05:23:33 groupadd[1812615]: group added to /etc/gshadow: name=rooter
<86>May 16 05:23:33 groupadd[1812615]: new group: name=rooter, GID=1853
<13>May 16 05:23:47 rpmi: rpm-build-gir-0.7.3-alt3.1 sisyphus+319393.100.1.1 1682538783 installed
<13>May 16 05:23:47 rpmi: libpng-devel-1.6.42-alt2 sisyphus+339555.100.1.1 1706781682 installed
<13>May 16 05:23:47 rpmi: qt5-x11extras-common-5.15.16-alt1 sisyphus+365342.1600.2.2 1734820032 installed
<13>May 16 05:23:47 rpmi: libXau-devel-1.0.11-alt1 sisyphus+311428.100.1.1 1670577439 installed
<13>May 16 05:23:47 rpmi: icu-utils-1:7.6.1-alt1 sisyphus+375553.100.1.1 1740138060 installed
<13>May 16 05:23:47 rpmi: libicu-devel-1:7.6.1-alt1 sisyphus+375553.100.1.1 1740138060 installed
<13>May 16 05:23:48 rpmi: libhogweed6-3.10.1-alt1 sisyphus+372008.100.1.1 1738078259 installed
<13>May 16 05:23:48 rpmi: libgnutls30-3.8.9-alt1 sisyphus+380042.200.2.1 1743618110 installed
<13>May 16 05:23:48 rpmi: libngtcp2.16-1.12.0-alt1 sisyphus+382655.200.1.1 1745743462 installed
<13>May 16 05:23:48 rpmi: libngtcp2_crypto_gnutls8-1.12.0-alt1 sisyphus+382655.200.1.1 1745743462 installed
<13>May 16 05:23:48 rpmi: libOpenGL-7:1.7.0-alt1 sisyphus+330949.100.1.1 1696424893 installed
<13>May 16 05:23:48 rpmi: libGLES-7:1.7.0-alt1 sisyphus+330949.100.1.1 1696424893 installed
<13>May 16 05:23:48 rpmi: libflif-0.4-alt1 sisyphus+343861.100.1.1 1711656717 installed
<13>May 16 05:23:48 rpmi: libwacom-data-2.15.0-alt1 sisyphus+378824.100.1.1 1742614418 installed
<13>May 16 05:23:48 rpmi: libgudev-1:238-alt1 sisyphus+324364.100.1.1 1688646144 installed
<13>May 16 05:23:48 rpmi: libduktape207-2.7.0-alt3 sisyphus+352341.100.1.1 1720324462 installed
<13>May 16 05:23:48 rpmi: libdouble-conversion3-3.3.1-alt1 sisyphus+375894.100.1.1 1740393427 installed
<13>May 16 05:23:48 rpmi: libqt5-core-5.15.16-alt1 sisyphus+382598.100.2.1 1745825135 installed
<13>May 16 05:23:48 rpmi: libSDL2-2.32.6-alt1 sisyphus+383337.100.1.1 1746466019 installed
<13>May 16 05:23:48 rpmi: tslib-1.22-alt3 sisyphus+278442.100.1.2 1626216676 installed
<13>May 16 05:23:48 rpmi: resize-389-alt1 sisyphus+338336.100.1.1 1705430257 installed
<13>May 16 05:23:48 rpmi: libfontenc-1.1.8-alt1 sisyphus+343583.200.1.1 1711440759 installed
<13>May 16 05:23:48 rpmi: mkfontscale-1.2.2-alt1 sisyphus+302400.100.1.1 1655810947 installed
<13>May 16 05:23:48 rpmi: fonts-bitmap-misc-7.0.0-alt7 sisyphus+278605.100.1.1 1626095607 installed
